id,image_width,image_height,box_count,box_size_avg,box_dist_avg,box_normalized_count,box_normalized_count (above average),box_normalized_count (below average),box_normalized_size_avg,box_normalized_dist_avg,normalization_warp_ratio,box_normalized_plus_dist_avg,d_box_norm_above_size,d_box_norm_below_size,d_box_normalized_points_far_distance,box_most_large_x,box_most_large_y,box_most_small_x,box_most_small_y
0018,2100,1391,32,83.10275862068968,19.327816091953995,26,2,1,78.6752307692308,19.327816091953995,0.10344827586206895,10.905862705081933,7.6924375000000005,1.9333333333333333,55.47631701515138,136.3180000000001,178.04800000000012,27.799999999999955,25.019999999999982
0019,1188,1773,2294,13.234525512637102,0.4362359785202946,1900,168,29,12.418263157894735,0.4362359785202946,0.09394372913686222,3.1306558629798094,1.4335440278988634,0.16462841015992474,5779.34642488773,31.049999999999955,40.5,2.0,2.0
0020,4640,3480,44,67.6092105263158,31.537499999999987,32,6,0,60.33906250000003,31.537499999999987,0.1578947368421053,23.6711222536752,12.59545454545452,0.0,0.0,107.0,108.0,35.100000000000364,41.84999999999991
0021,3216,2148,646,49.538587570621466,3.524922480620157,62,73,219,40.90887096774193,3.524922480620157,0.8248587570621468,6.4731999123631985,8.148065015479885,20.64581151832456,1586.34195889832,296.42399999999986,367.30799999999977,1.0,1.0
0022,2048,1365,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0023,1920,1080,1214,11.846235294117653,0.5485000000000022,860,106,71,11.192134883720934,0.5485000000000022,0.1706846673095468,3.2171524114747667,1.3258649093904458,0.8859025270758122,2017.2047634581097,65.88,72.36000000000013,1.0,1.0
0024,1620,1080,166,40.18248175182481,4.029705197967754,108,20,9,34.96180555555554,4.029705197967754,0.21167883211678828,7.609474840137519,8.173192771084338,1.8585616438356158,959.2163832490199,66.14999999999998,90.45000000000005,11.0,11.0
0025,3024,2016,160,43.68388429752066,6.444049586776841,82,19,20,36.61585365853657,6.444049586776841,0.3223140495867769,5.917900461736452,21.237187500000005,4.681914893617017,546.2193898286516,171.44999999999982,221.4000000000001,2.0,2.0
0026,5472,3648,278,68.97102272727274,8.718624999999996,74,28,74,40.27162162162164,8.718624999999996,0.5795454545454546,9.80833461233506,29.86996402877696,13.98600000000002,1435.7952951203288,361.7999999999997,415.8000000000002,24.0,23.0
0027,1710,1137,361,53.547881355932205,2.474380158496883,229,42,24,47.55152838427947,2.474380158496883,0.22372881355932206,4.9242798943331865,7.8943213296398875,3.906112852664576,1260.1923693131002,130.94999999999982,156.70000000000005,20.25,12.925
0028,4640,2610,205,58.45590062111801,9.496288819875774,117,24,20,49.52863247863248,9.496288819875774,0.27329192546583847,19.58521578577112,11.21268292682926,6.742541436464086,2351.561943522251,202.5,241.64999999999964,10.0,9.0
0029,7360,4912,224,87.36166666666671,8.016454248366024,196,14,0,80.2872448979592,8.016454248366024,0.06666666666666665,5.884329584981706,7.139062499999996,0.0,0.0,234.89999999999964,287.5500000000002,50.0,51.0
0030,5760,3840,267,68.79804347826084,5.875675675675697,193,23,14,53.05259067357511,5.875675675675697,0.16086956521739126,7.041347734155092,5.984269662921334,2.3309426229508197,1192.50428420979,364.5,584.5500000000002,22.0,22.0
0031,1378,838,51,24.197959183673472,6.848289877962907,47,2,0,23.561702127659576,6.848289877962907,0.04081632653061229,12.49491012931513,1.3764705882352928,0.0,0.0,29.700000000000045,39.14999999999998,17.0,17.0
0032,4288,2848,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0033,1619,1080,6,155.02500000000006,50.85243161519369,6,0,0,155.02500000000006,50.85243161519369,0.0,36.42212855027683,0.0,0.0,0.0,132.29999999999995,172.79999999999998,125.54999999999995,140.4000000000001
0034,3000,2037,205,53.2103448275862,5.130617816091964,143,16,15,40.61713286713285,5.130617816091964,0.17816091954022983,5.155913504091438,17.820000000000007,3.328571428571429,870.1383012201668,182.25,241.6500000000001,8.0,8.0
0035,2560,1712,583,24.452059925093625,1.4688463989802514,485,48,1,22.65123711340205,1.4688463989802514,0.09176029962546817,9.289071334364246,2.6953687821612307,0.03364485981308411,3121.3144691908856,51.30000000000018,82.34999999999991,11.0,11.0
0036,3264,2448,129,12.937815126050424,11.108571428571425,109,5,5,12.293577981651376,11.108571428571425,0.08403361344537819,95.70652835154587,0.4155038759689951,0.4596774193548387,6646.824738246269,45.0,46.0,3.0,3.0
0037,5184,3456,303,74.66087328767124,5.479714285714293,281,6,5,74.31201067615662,5.479714285714293,0.03767123287671237,4.541402992605549,2.027227722772278,1.159427609427609,1481.668023757672,125.55000000000018,163.35000000000014,44.55000000000018,31.55
0038,6000,3342,9,277.386,181.373125,7,1,0,253.99200000000005,181.373125,0.125,13.688726334556485,49.01599999999998,0.0,0.0,314.1479999999999,441.1439999999998,213.8879999999997,193.836
0039,3588,960,737,21.228067993366494,1.5386810935969275,469,80,54,17.67579957356077,1.5386810935969275,0.2222222222222222,9.401664765926704,2.849796472184533,1.4058599695585987,4365.369336692854,79.65000000000009,105.29999999999995,4.0,5.0
0040,2592,1936,283,13.766027972027969,4.469952718676132,3,26,114,12.328666666666663,4.469952718676132,0.9790209790209791,10.725620931648953,5.342756183745583,19.761478599221828,2739.3839261945272,67.0,79.0,5.08199999999988,4.355999999999881
0041,2332,1749,836,18.91891701828411,1.2256209150326887,586,68,57,16.875767918088744,1.2256209150326887,0.17580872011251758,6.7805384640789175,1.3194976076555012,1.2994140625000006,2174.9851235330466,130.0,130.0,4.0,3.0
0042,3264,2448,54,97.47304347826088,25.67965909090907,38,6,2,78.17863157894737,25.67965909090907,0.17391304347826086,32.946118661914404,12.39233333333333,2.615624999999999,601.4070901951491,249.69600000000003,342.7199999999998,29.699999999999818,39.15000000000009
0043,5472,3648,164,117.36022727272734,12.057613768577575,100,22,10,95.27350000000006,12.057613768577575,0.24242424242424243,15.327138113783294,23.641463414634135,7.624647887323949,1259.3219652942532,333.4500000000007,417.14999999999964,17.0,17.0
0044,4032,3024,39,123.22285714285712,45.4992561907087,31,3,1,117.78387096774193,45.4992561907087,0.11428571428571432,24.626603425705014,8.653846153846148,4.237500000000005,398.57364076800667,157.95000000000005,216.0,37.80000000000018,45.89999999999998
0045,6000,2687,511,68.32380382775119,4.6121295350025555,325,66,27,58.90092307692307,4.6121295350025555,0.22248803827751196,8.707777315322144,11.848825831702543,2.992696629213483,2656.1848411904066,143.10000000000036,182.25,15.0,15.0
0046,2160,1620,14,129.69642857142858,41.344408443995874,14,0,0,129.69642857142858,41.344408443995874,0.0,24.898561021134046,0.0,0.0,0.0,166.05000000000018,180.9000000000001,90.44999999999982,103.95000000000005
0047,2304,1296,27,67.93518518518516,20.94113800048829,27,0,0,67.93518518518516,20.94113800048829,0.0,14.802286069573748,0.0,0.0,0.0,62.09999999999991,91.79999999999995,35.09999999999991,52.65000000000009
0048,1100,776,73,81.46359649122807,7.809363557581312,41,8,8,74.1719512195122,7.809363557581312,0.2807017543859649,7.489687136773045,7.577397260273973,8.277692307692307,366.30481414668725,299.70000000000005,249.42499999999995,6.0,5.0
0049,1875,2500,948,16.86648865153538,1.1318270571827111,550,84,115,15.992636363636368,1.1318270571827111,0.26568758344459276,7.620227674116654,1.284704641350211,2.107002314814814,4280.33896653844,46.0,46.0,6.0,6.0
0050,4032,3016,494,45.978418230562994,3.714107629427802,252,65,56,42.43015873015873,3.714107629427802,0.32439678284182305,10.928250499270895,7.064068825910926,4.68519813519813,3707.135721078307,70.19999999999982,159.30000000000018,14.0,14.0
0051,800,600,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0052,3350,2680,249,61.64896551724138,5.608003875968985,99,26,49,52.0010101010101,5.608003875968985,0.43103448275862066,9.953337955446441,10.569196787148588,11.77578475336323,799.4375618528532,664.6399999999999,686.0799999999999,4.0,4.0
0053,4000,3000,128,30.96549999999999,7.9252916666666735,72,18,10,26.68680555555555,7.9252916666666735,0.28,22.621829575442288,7.9734374999999815,3.1454545454545455,2069.1194833448512,64.80000000000018,78.30000000000018,4.0,4.0
0054,1843,1382,627,14.272980769230772,1.069315876039143,413,59,48,13.178329297820824,1.069315876039143,0.20576923076923082,7.469560051551458,2.3087719298245624,0.9632042253521125,3324.570203732405,24.299999999999955,47.25,1.0,1.0
0055,1920,1080,238,10.125624999999996,5.187022900763359,82,32,46,8.31890243902438,5.187022900763359,0.48750000000000004,54.39172527086206,1.0478991596638698,1.2944174757281546,6333.1614528614655,25.65000000000009,37.799999999999955,2.0,2.0
0056,3872,2592,137,56.28101851851852,10.178171463012694,79,19,10,46.05189873417721,10.178171463012694,0.2685185185185185,11.182059297990783,8.989416058394164,4.2622881355932165,1055.8150363025354,128.25,180.9000000000001,16.0,15.0
0057,2592,1936,225,39.11204188481675,4.433001745200706,157,28,6,35.290286624203816,4.433001745200706,0.17801047120418845,14.972396877177996,6.942000000000001,1.0860406091370558,3601.2434437109227,62.09999999999991,82.34999999999991,18.0,12.0
0058,3968,1984,131,14.591949152542385,6.174189711567065,105,11,2,12.854285714285723,6.174189711567065,0.11016949152542377,69.7349722749057,3.0194656488549634,0.28125,7369.818189013909,39.14999999999998,51.30000000000018,7.0,6.0
0059,3872,2592,1372,30.454453379953392,1.6110110974106158,344,143,371,26.586773255813956,1.6110110974106158,0.5990675990675991,5.399277491843057,6.515051020408165,7.495850284784402,3984.82916243694,580.6080000000001,762.048,1.0,1.0
0060,5456,3632,425,21.826953125000006,3.987720458553789,343,33,8,20.248250728862974,3.987720458553789,0.10677083333333337,12.74167480277374,3.087176470588238,0.31887755102040816,6764.613639493205,31.199999999999818,58.05000000000018,6.0,7.0
0061,2368,1604,21,141.53571428571428,27.30725824265253,21,0,0,141.53571428571428,27.30725824265253,0.0,13.826190128136545,0.0,0.0,0.0,130.94999999999982,168.75,117.0,117.0
0062,3840,2160,100,40.5816091954023,9.8373529411765,74,13,0,34.79256756756756,9.8373529411765,0.14942528735632188,13.673820509807074,12.784500000000003,0.0,0.0,98.54999999999995,90.44999999999982,24.0,24.0
0063,3840,2160,335,34.97598784194529,5.896730769230778,323,4,2,34.78250773993808,5.896730769230778,0.018237082066869248,14.362478444691407,0.558955223880597,0.21148036253776434,4727.241230473531,66.0,66.0,22.0,16.0
0064,1620,1080,102,39.44052631578948,5.1147423212151795,88,6,1,37.57215909090909,5.1147423212151795,0.0736842105263158,10.780771802550476,2.280392156862744,0.53125,562.3279080954181,47.25,86.40000000000009,18.0,18.0
0065,2400,1481,351,20.142521994134892,2.294556243550051,331,10,0,19.719184290030203,2.294556243550051,0.029325513196480912,9.657969419439674,0.8807692307692323,0.0,0.0,28.350000000000364,40.5,14.0,13.0
0066,1600,1200,14,80.48076923076923,44.14046008770283,12,1,0,76.16250000000001,44.14046008770283,0.07692307692307687,17.123876328999295,9.449999999999998,0.0,0.0,94.5,132.29999999999995,43.200000000000045,54.0
0067,2307,972,9,238.26292735042736,80.32416859676965,9,0,0,238.26292735042736,80.32416859676965,0.0,17.754898518095743,0.0,0.0,0.0,259.5375,301.6846153846153,124.22307692307709,153.0605769230769
0068,3968,1984,990,9.192103882476394,1.6084911484158815,916,36,1,8.956905021834064,1.6084911484158815,0.03882476390346279,17.274812084207205,0.4566414141414144,0.008385744234800839,18604.897340617223,16.199999999999818,20.25,4.0,4.0
0069,4000,3000,71,113.02708333333335,22.096354166666668,25,7,16,100.01800000000003,22.096354166666668,0.47916666666666663,20.03009683951331,14.438028169014089,19.51171875,1209.5765191580988,666.0000000000001,521.0,20.0,20.0
0070,1101,1101,442,17.079367469879507,1.3133888888888778,222,42,68,14.271621621621618,1.3133888888888778,0.3313253012048193,9.041059933446236,2.7286199095022625,2.1946250000000007,3014.3256190312804,203.85000000000002,325.3499999999999,2.0,2.0
0071,3000,2001,221,43.08663366336633,5.647916666666661,183,19,0,36.391530054644804,5.647916666666661,0.09405940594059403,11.030847679700404,6.503619909502262,0.0,0.0,191.69999999999982,201.1500000000001,24.0,24.0
0072,1843,1382,191,28.593128654970755,2.716799999999994,151,18,2,24.064900662251645,2.716799999999994,0.11695906432748537,13.291701048593389,2.2931937172774846,0.2497109826589585,3050.4251186834927,94.5,118.80000000000018,10.799999999999955,13.5
0073,3888,2592,201,64.5130769230769,7.327384615384591,189,6,0,63.061111111111096,7.327384615384591,0.03076923076923077,6.080493297777895,2.388930348258704,0.0,0.0,102.59999999999991,130.94999999999982,24.84999999999991,35.09999999999991
0074,1920,1280,308,32.59298245614035,2.400604421025631,148,24,56,26.863513513513514,2.400604421025631,0.3508771929824561,6.53009466817986,3.5905844155844164,5.50017605633803,1781.1381903037204,207.3599999999999,217.5999999999999,6.0,5.0
0075,5184,3456,40,271.9666666666667,43.48000000000002,32,2,2,269.47031250000003,43.48000000000002,0.11111111111111116,10.294649804883434,14.88375000000001,7.034210526315794,372.3642840990136,330.75,488.6999999999998,94.5,122.84999999999991
0076,5472,3648,182,92.46055900621116,9.450434782608665,140,15,6,83.84535714285713,9.450434782608665,0.13043478260869568,8.104432868777723,11.16703296703298,3.2994011976047903,542.2151081237521,255.1500000000001,295.64999999999964,16.0,16.0
0077,3840,2019,299,48.74224137931035,6.132743362831854,165,37,30,42.55999999999999,6.132743362831854,0.2887931034482759,13.06465740361284,8.879347826086954,6.883969465648855,1750.5138059714343,126.89999999999998,164.69999999999982,15.0,8.0
0078,2304,1535,577,13.54948875255624,1.4312525987526072,401,54,34,11.746134663341648,1.4312525987526072,0.179959100204499,8.931794036780579,1.4808492201039862,0.4780114722753346,1993.5039592687585,48.0,58.0,2.0,1.0
0079,1800,1200,233,21.020697674418606,2.642374463338997,197,17,1,19.69340101522843,2.642374463338997,0.08372093023255811,9.859219719842606,1.9815450643776826,0.06481481481481481,2783.0308958539135,44.0,44.0,9.0,9.0
0080,3839,2107,1137,16.905566502463056,1.6979283520982569,893,98,24,16.118868980963047,1.6979283520982569,0.12019704433497536,8.040340393515187,1.922603342128408,0.3551491819056785,13363.470337936154,29.0,30.0,3.0,2.0
0081,4608,3456,113,61.2033766233766,19.123200000000004,41,15,21,51.18048780487804,19.123200000000004,0.4675324675324676,30.39402335298127,7.782743362831833,14.743877551020404,733.5453091641249,148.60799999999995,217.7279999999996,15.0,14.0
0082,2500,1875,613,18.26434494195688,1.7583808290155476,593,5,5,18.210118043844854,1.7583808290155476,0.016583747927031545,8.426315050338655,0.21117455138662286,0.14309210526315788,6652.728924936788,42.0,41.0,4.0,5.0
0083,5760,3840,160,82.651338028169,15.670422535211276,124,17,1,64.06451612903226,15.670422535211276,0.12676056338028174,11.456074593752508,20.882812500000007,0.5192307692307693,1989.4232095255018,311.03999999999996,387.8399999999999,41.0,40.0
0084,3200,2133,65,31.79272727272728,12.423772727272716,45,8,2,28.377777777777787,12.423772727272716,0.18181818181818177,29.33611120510445,5.84615384615386,0.9122807017543859,2075.51720953833,65.0,66.0,8.0,8.0
0085,6635,4142,25,145.40599999999998,72.88613333333333,25,0,0,145.40599999999998,72.88613333333333,0.0,16.500123242854862,0.0,0.0,0.0,136.35000000000036,178.19999999999982,109.35000000000036,118.80000000000018
0086,827,551,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0087,1500,948,484,11.678676470588238,0.9882619047619101,400,37,5,11.123062500000003,0.9882619047619101,0.09502262443438914,8.899480411664637,1.291115702479341,0.1963087248322153,3519.674178663192,16.200000000000045,24.299999999999955,3.0,3.0
0088,2160,1620,238,23.711538461538456,4.335131578947363,74,42,40,19.96351351351351,4.335131578947363,0.5256410256410257,7.4528930734622545,4.095378151260501,6.391836734693883,1195.313082928799,66.15000000000009,89.09999999999991,1.0,1.0
0089,4000,3000,88,134.3066037735849,21.127450980392158,18,12,23,100.3722222222222,21.127450980392158,0.6603773584905661,21.205284649214203,15.522159090909073,18.38486842105262,1036.9289917390824,612.0,624.0,33.0,33.0
0090,4032,3024,238,40.68926415094339,5.761350000000005,186,18,8,38.7420322580645,5.761350000000005,0.12264150943396224,12.88129806330589,3.3008403361344514,2.036363636363636,1893.5064487071782,89.09999999999991,93.75,12.0,12.0
0091,1920,1080,193,12.218493150684928,4.0964285714285715,99,18,29,11.759090909090906,4.0964285714285715,0.32191780821917804,28.227213517535006,2.2836787564766805,1.68,4487.234188511409,24.299999999999955,43.200000000000045,2.0,2.0
0092,4896,3324,280,77.92152466367716,9.466294162826422,166,36,21,62.495180722891604,9.466294162826422,0.25560538116591924,8.656735666368153,14.898214285714293,7.342008196721313,1414.2035396125139,265.95000000000005,325.35000000000014,28.0,28.0
0093,3000,2000,75,46.078448275862065,14.924568965517244,41,9,8,39.203658536585365,14.924568965517244,0.2931034482758621,31.73383051957088,8.561999999999989,4.940151515151518,2243.661875812961,166.05000000000018,202.5,12.150000000000091,14.849999999999909
0094,4160,3120,102,29.581884057971024,12.105037313432804,36,14,19,30.0222222222222,12.105037313432804,0.4782608695652174,44.02957532715277,7.55098039215687,5.784090909090909,2425.7906180606974,44.55000000000018,72.89999999999964,5.0,4.0
0095,2000,1334,371,19.570865079365074,2.440846666666674,133,35,84,14.524060150375934,2.440846666666674,0.4722222222222222,19.38628697860775,2.2702156334231813,6.70342261904762,2599.3222710321784,154.74400000000003,176.08800000000008,2.0,1.0
0096,3840,2160,39,214.05897435897438,34.260810810810796,39,0,0,214.05897435897438,34.260810810810796,0.0,6.031527376831206,0.0,0.0,0.0,232.19999999999982,265.95000000000005,187.0,136.0
0097,3968,2976,127,50.42995604395605,11.779999999999982,55,13,23,46.37,11.779999999999982,0.39560439560439564,20.189894193937693,9.058661417322826,8.484210526315792,2142.667242355939,199.39199999999983,230.6400000000001,12.0,12.0
0098,4032,3024,79,19.0657894736842,22.58605263157898,35,14,8,17.907142857142844,22.58605263157898,0.38596491228070173,102.17199482895279,5.012658227848101,2.246153846153846,4958.883390257282,22.0,31.0,2.0,2.0
0099,3393,2039,106,62.83667391304348,11.568759057971027,78,7,7,51.401282051282045,11.568759057971027,0.15217391304347827,8.626265319894822,4.450943396226417,4.561616161616166,1208.7445577436706,178.48400000000038,505.67200000000025,9.449999999999818,13.5
0100,1920,1080,159,13.552898550724636,4.423076923076923,117,13,8,12.777777777777779,4.423076923076923,0.15217391304347827,26.458622138206298,1.2883647798742146,0.7534246575342466,4935.018394648829,16.200000000000045,28.34999999999991,4.0,4.0
0101,3264,2448,47,29.99787234042552,17.025319148936155,47,0,0,29.99787234042552,17.025319148936155,0.0,96.22772891694444,0.0,0.0,0.0,32.40000000000009,41.850000000000364,23.0,24.0
0102,4032,3024,2167,23.081431974589737,0.9697289719626236,1611,233,45,19.86101800124145,0.9697289719626236,0.14716781365802012,3.7775342274232657,3.6761882787263445,0.5308428128231647,4824.825601217395,67.5,90.44999999999982,1.0,1.0
0103,1000,658,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0104,4928,3264,7,756.9642857142859,185.89183916364397,7,0,0,756.9642857142859,185.89183916364397,0.0,17.068060267225206,0.0,0.0,0.0,818.1000000000004,1034.1000000000004,511.64999999999964,618.3000000000002
0105,1843,1060,35,105.74218749999997,27.23896340525151,29,3,0,98.10689655172412,27.23896340525151,0.09375,27.88185298804584,8.987142857142857,0.0,0.0,149.8499999999999,195.75,60.75,70.19999999999999
0106,1620,1080,237,43.904746835443056,3.392763157894724,79,32,47,41.164556962025316,3.392763157894724,0.5,7.077245733394849,8.077215189873419,10.97780487804878,488.19085724890454,140.0,140.0,3.0,4.0
0107,3840,2160,609,19.800509164969444,1.858637787056376,373,38,80,17.121849865951738,1.858637787056376,0.2403258655804481,6.459445650007961,2.1814614121510676,1.8439229422066543,2811.0685657292493,308.8799999999999,293.75999999999993,1.0,1.0
0108,1000,750,92,23.698101265822785,3.1068717948717923,66,11,2,20.268939393939394,3.1068717948717923,0.16455696202531644,11.008890669094434,3.653804347826093,0.37222222222222195,665.1486519338025,43.200000000000045,56.700000000000045,10.0,10.0
0109,1200,795,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0110,1920,1080,29,42.39482758620691,21.5948275862069,29,0,0,42.39482758620691,21.5948275862069,0.0,29.27078165033147,0.0,0.0,0.0,45.90000000000009,54.0,36.0,36.0
0111,1620,1080,1488,14.330086372360844,0.4802430196483957,596,161,285,11.234815436241618,0.4802430196483957,0.42802303262955854,5.487991901634566,2.4341733870967723,2.7854559155990963,2191.0519298503823,109.34999999999991,141.75,7.0,6.0
0112,1350,1800,104,65.61769230769231,9.707884615384613,26,13,26,57.34038461538462,9.707884615384613,0.6,16.0746855820505,21.444230769230753,27.445054945054935,758.6660378307677,289.79999999999995,298.79999999999995,12.149999999999977,14.850000000000023
0113,1920,1080,213,12.34676616915423,3.4157894736842107,189,8,4,11.153174603174605,3.4157894736842107,0.05970149253731338,13.477336862262392,0.5065727699530521,0.20219512195121975,3760.8370247159555,75.02500000000009,105.29999999999995,2.0,2.0
0114,3500,2333,328,107.35565015479877,4.573404311251303,318,2,3,107.55070754716981,4.573404311251303,0.015479876160990669,4.1054158368633615,0.8684451219512206,0.7638036809815951,1727.4794200333304,124.19999999999982,168.75,73.0,42.0
0115,5184,3091,871,14.196632503660327,2.7967897587395356,495,110,78,12.204545454545455,2.7967897587395356,0.2752562225475842,19.383032714742658,2.573708381171073,1.078843626806833,11688.476139485272,40.5,48.600000000000364,2.0,1.0
0116,2048,1366,107,36.08,8.41835304219382,37,5,30,50.24999999999999,8.41835304219382,0.48611111111111116,13.278042361530664,2.574299065420559,13.043137254901964,769.4061661794808,59.40000000000009,90.44999999999993,12.579999999999927,9.860000000000127
0117,4000,3000,62,56.64868421052633,23.94004629629626,14,11,13,50.36785714285718,23.94004629629626,0.631578947368421,27.964715373206662,12.041129032258038,18.714705882352984,906.2295672637881,109.35000000000036,141.75,14.0,14.0
0118,6000,4000,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0119,3264,2448,37,31.62702702702704,15.410270270270248,37,0,0,31.62702702702704,15.410270270270248,0.0,61.709912835412766,0.0,0.0,0.0,32.40000000000009,40.5,27.0,27.0
0120,1620,1080,739,16.553112313937795,0.6912621359223288,739,0,0,16.553112313937795,0.6912621359223288,0.0,3.058641420231231,0.0,0.0,0.0,17.549999999999955,22.950000000000045,10.0,11.0
0121,2277,1519,266,19.782128514056225,2.0490301204819312,232,17,0,18.828448275862065,2.0490301204819312,0.06827309236947787,9.170225057332905,1.3093984962406031,0.0,0.0,27.0,37.799999999999955,11.0,11.0
0122,2500,1846,6,441.65833333333336,55.294480641682945,6,0,0,441.65833333333336,55.294480641682945,0.0,9.601274880123606,0.0,0.0,0.0,457.6500000000001,552.1500000000001,346.9499999999998,409.05000000000007
0123,3264,2448,547,43.34279176201372,2.0696368038740833,327,58,52,34.084556574923546,2.0696368038740833,0.25171624713958807,4.596062277174844,4.387111517367457,3.605521472392631,2042.8967182979384,216.0,361.8000000000002,11.0,12.0
0124,5761,2885,78,135.82564102564103,22.033679709904302,78,0,0,135.82564102564103,22.033679709904302,0.0,11.599131943686602,0.0,0.0,0.0,137.69999999999982,172.80000000000018,89.10000000000036,102.59999999999991
0125,5000,2161,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0126,5184,3456,27,309.71112,78.94079999999998,23,2,0,293.3673913043478,78.94079999999998,0.07999999999999996,6.431630971700423,27.80888888888889,0.0,0.0,345.59999999999945,511.48799999999994,211.95000000000005,209.25
0127,4000,3000,79,85.80937499999999,22.429531249999997,17,5,26,64.02941176470584,22.429531249999997,0.6458333333333333,42.12646058090384,13.106962025316454,13.8283783783784,2002.9587025075293,326.6999999999998,463.0500000000002,17.550000000000182,28.34999999999991
