2332,1749,836,18.91891702,1.225620915,586,68,57,16.87576792,1.225620915,0.17580872,6.780538464,1.319497608,1.299414063,2174.985124,130,130,4,3,3.00 
3264,2448,54,97.47304348,25.67965909,38,6,2,78.17863158,25.67965909,0.173913043,32.94611866,12.39233333,2.615625,601.4070902,249.696,342.72,29.7,39.15,2.00 
5472,3648,164,117.3602273,12.05761377,100,22,10,95.2735,12.05761377,0.242424242,15.32713811,23.64146341,7.624647887,1259.321965,333.45,417.15,17,17,3.00 
4032,3024,39,123.2228571,45.49925619,31,3,1,117.783871,45.49925619,0.114285714,24.62660343,8.653846154,4.2375,398.5736408,157.95,216,37.8,45.9,1.50 
6000,2687,511,68.32380383,4.612129535,325,66,27,58.90092308,4.612129535,0.222488038,8.707777315,11.84882583,2.992696629,2656.184841,143.1,182.25,15,15,3.00 
2160,1620,14,129.6964286,41.34440844,14,0,0,129.6964286,41.34440844,0,24.89856102,0,0,0,166.05,180.9,90.45,103.95,1.50 
2304,1296,27,67.93518519,20.941138,27,0,0,67.93518519,20.941138,0,14.80228607,0,0,0,62.1,91.8,35.1,52.65,1.50 
1100,776,73,81.46359649,7.809363558,41,8,8,74.17195122,7.809363558,0.280701754,7.489687137,7.57739726,8.277692308,366.3048141,299.7,249.425,6,5,4.50 
1875,2500,948,16.86648865,1.131827057,550,84,115,15.99263636,1.131827057,0.265687583,7.620227674,1.284704641,2.107002315,4280.338967,46,46,6,6,3.00 
4032,3016,494,45.97841823,3.714107629,252,65,56,42.43015873,3.714107629,0.324396783,10.9282505,7.064068826,4.685198135,3707.135721,70.2,159.3,14,14,3.00 
800,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
3350,2680,249,61.64896552,5.608003876,99,26,49,52.0010101,5.608003876,0.431034483,9.953337955,10.56919679,11.77578475,799.4375619,664.64,686.08,4,4,2.50 
4000,3000,128,30.9655,7.925291667,72,18,10,26.68680556,7.925291667,0.28,22.62182958,7.9734375,3.145454545,2069.119483,64.8,78.3,4,4,2.00 
1843,1382,627,14.27298077,1.069315876,413,59,48,13.1783293,1.069315876,0.205769231,7.469560052,2.30877193,0.963204225,3324.570204,24.3,47.25,1,1,3.00 
1920,1080,238,10.125625,5.187022901,82,32,46,8.318902439,5.187022901,0.4875,54.39172527,1.04789916,1.294417476,6333.161453,25.65,37.8,2,2,2.00 
3872,2592,137,56.28101852,10.17817146,79,19,10,46.05189873,10.17817146,0.268518519,11.1820593,8.989416058,4.262288136,1055.815036,128.25,180.9,16,15,2.00 
2592,1936,225,39.11204188,4.433001745,157,28,6,35.29028662,4.433001745,0.178010471,14.97239688,6.942,1.086040609,3601.243444,62.1,82.35,18,12,3.50 
3968,1984,131,14.59194915,6.174189712,105,11,2,12.85428571,6.174189712,0.110169492,69.73497227,3.019465649,0.28125,7369.818189,39.15,51.3,7,6,1.50 
3872,2592,1372,30.45445338,1.611011097,344,143,371,26.58677326,1.611011097,0.599067599,5.399277492,6.51505102,7.495850285,3984.829162,580.608,762.048,1,1,4.50 
5456,3632,425,21.82695313,3.987720459,343,33,8,20.24825073,3.987720459,0.106770833,12.7416748,3.087176471,0.318877551,6764.613639,31.2,58.05,6,7,3.00 
2368,1604,21,141.5357143,27.30725824,21,0,0,141.5357143,27.30725824,0,13.82619013,0,0,0,130.95,168.75,117,117,1.50 
3840,2160,100,40.5816092,9.837352941,74,13,0,34.79256757,9.837352941,0.149425287,13.67382051,12.7845,0,0,98.55,90.45,24,24,2.00 
3840,2160,335,34.97598784,5.896730769,323,4,2,34.78250774,5.896730769,0.018237082,14.36247844,0.558955224,0.211480363,4727.24123,66,66,22,16,2.50 
1620,1080,102,39.44052632,5.114742321,88,6,1,37.57215909,5.114742321,0.073684211,10.7807718,2.280392157,0.53125,562.3279081,47.25,86.4,18,18,2.50 
2400,1481,351,20.14252199,2.294556244,331,10,0,19.71918429,2.294556244,0.029325513,9.657969419,0.880769231,0,0,28.35,40.5,14,13,3.00 
1600,1200,14,80.48076923,44.14046009,12,1,0,76.1625,44.14046009,0.076923077,17.12387633,9.45,0,0,94.5,132.3,43.2,54,1.50 
2307,972,9,238.2629274,80.3241686,9,0,0,238.2629274,80.3241686,0,17.75489852,0,0,0,259.5375,301.6846154,124.2230769,153.0605769,1.00 
3968,1984,990,9.192103882,1.608491148,916,36,1,8.956905022,1.608491148,0.038824764,17.27481208,0.456641414,0.008385744,18604.89734,16.2,20.25,4,4,1.50 
4000,3000,71,113.0270833,22.09635417,25,7,16,100.018,22.09635417,0.479166667,20.03009684,14.43802817,19.51171875,1209.576519,666,521,20,20,1.50 
1101,1101,442,17.07936747,1.313388889,222,42,68,14.27162162,1.313388889,0.331325301,9.041059933,2.72861991,2.194625,3014.325619,203.85,325.35,2,2,3.50 
3000,2001,221,43.08663366,5.647916667,183,19,0,36.39153005,5.647916667,0.094059406,11.03084768,6.50361991,0,0,191.7,201.15,24,24,3.00 
1843,1382,191,28.59312865,2.7168,151,18,2,24.06490066,2.7168,0.116959064,13.29170105,2.293193717,0.249710983,3050.425119,94.5,118.8,10.8,13.5,3.00 
3888,2592,201,64.51307692,7.327384615,189,6,0,63.06111111,7.327384615,0.030769231,6.080493298,2.388930348,0,0,102.6,130.95,24.85,35.1,2.50 
1920,1280,308,32.59298246,2.400604421,148,24,56,26.86351351,2.400604421,0.350877193,6.530094668,3.590584416,5.500176056,1781.13819,207.36,217.6,6,5,2.50 
5184,3456,40,271.9666667,43.48,32,2,2,269.4703125,43.48,0.111111111,10.2946498,14.88375,7.034210526,372.3642841,330.75,488.7,94.5,122.85,2.00 
5472,3648,182,92.46055901,9.450434783,140,15,6,83.84535714,9.450434783,0.130434783,8.104432869,11.16703297,3.299401198,542.2151081,255.15,295.65,16,16,2.50 
3840,2019,299,48.74224138,6.132743363,165,37,30,42.56,6.132743363,0.288793103,13.0646574,8.879347826,6.883969466,1750.513806,126.9,164.7,15,8,2.00 
2304,1535,577,13.54948875,1.431252599,401,54,34,11.74613466,1.431252599,0.1799591,8.931794037,1.48084922,0.478011472,1993.503959,48,58,2,1,3.50 
1800,1200,233,21.02069767,2.642374463,197,17,1,19.69340102,2.642374463,0.08372093,9.85921972,1.981545064,0.064814815,2783.030896,44,44,9,9,2.00 
3839,2107,1137,16.9055665,1.697928352,893,98,24,16.11886898,1.697928352,0.120197044,8.040340394,1.922603342,0.355149182,13363.47034,29,30,3,2,2.00 
4608,3456,113,61.20337662,19.1232,41,15,21,51.1804878,19.1232,0.467532468,30.39402335,7.782743363,14.74387755,733.5453092,148.608,217.728,15,14,1.50 
2500,1875,613,18.26434494,1.758380829,593,5,5,18.21011804,1.758380829,0.016583748,8.42631505,0.211174551,0.143092105,6652.728925,42,41,4,5,2.50 
5760,3840,160,82.65133803,15.67042254,124,17,1,64.06451613,15.67042254,0.126760563,11.45607459,20.8828125,0.519230769,1989.42321,311.04,387.84,41,40,2.00 
3200,2133,65,31.79272727,12.42377273,45,8,2,28.37777778,12.42377273,0.181818182,29.33611121,5.846153846,0.912280702,2075.51721,65,66,8,8,1.50 
6635,4142,25,145.406,72.88613333,25,0,0,145.406,72.88613333,0,16.50012324,0,0,0,136.35,178.2,109.35,118.8,1.00 
827,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
1500,948,484,11.67867647,0.988261905,400,37,5,11.1230625,0.988261905,0.095022624,8.899480412,1.291115702,0.196308725,3519.674179,16.2,24.3,3,3,4.50 
2160,1620,238,23.71153846,4.335131579,74,42,40,19.96351351,4.335131579,0.525641026,7.452893073,4.095378151,6.391836735,1195.313083,66.15,89.1,1,1,2.50 
4000,3000,88,134.3066038,21.12745098,18,12,23,100.3722222,21.12745098,0.660377358,21.20528465,15.52215909,18.38486842,1036.928992,612,624,33,33,3.00 
4032,3024,238,40.68926415,5.76135,186,18,8,38.74203226,5.76135,0.122641509,12.88129806,3.300840336,2.036363636,1893.506449,89.1,93.75,12,12,3.00 
1920,1080,193,12.21849315,4.096428571,99,18,29,11.75909091,4.096428571,0.321917808,28.22721352,2.283678756,1.68,4487.234189,24.3,43.2,2,2,2.00 
4896,3324,280,77.92152466,9.466294163,166,36,21,62.49518072,9.466294163,0.255605381,8.656735666,14.89821429,7.342008197,1414.20354,265.95,325.35,28,28,2.50 
3000,2000,75,46.07844828,14.92456897,41,9,8,39.20365854,14.92456897,0.293103448,31.73383052,8.562,4.940151515,2243.661876,166.05,202.5,12.15,14.85,1.50 
4160,3120,102,29.58188406,12.10503731,36,14,19,30.02222222,12.10503731,0.47826087,44.02957533,7.550980392,5.784090909,2425.790618,44.55,72.9,5,4,1.50 
2000,1334,371,19.57086508,2.440846667,133,35,84,14.52406015,2.440846667,0.472222222,19.38628698,2.270215633,6.703422619,2599.322271,154.744,176.088,2,1,3.00 
3840,2160,39,214.0589744,34.26081081,39,0,0,214.0589744,34.26081081,0,6.031527377,0,0,0,232.2,265.95,187,136,2.00 
3968,2976,127,50.42995604,11.78,55,13,23,46.37,11.78,0.395604396,20.18989419,9.058661417,8.484210526,2142.667242,199.392,230.64,12,12,1.50 
4032,3024,79,19.06578947,22.58605263,35,14,8,17.90714286,22.58605263,0.385964912,102.1719948,5.012658228,2.246153846,4958.88339,22,31,2,2,1.50 
3393,2039,106,62.83667391,11.56875906,78,7,7,51.40128205,11.56875906,0.152173913,8.62626532,4.450943396,4.561616162,1208.744558,178.484,505.672,9.45,13.5,3.00 
1920,1080,159,13.55289855,4.423076923,117,13,8,12.77777778,4.423076923,0.152173913,26.45862214,1.28836478,0.753424658,4935.018395,16.2,28.35,4,4,2.00 
3264,2448,47,29.99787234,17.02531915,47,0,0,29.99787234,17.02531915,0,96.22772892,0,0,0,32.4,41.85,23,24,2.00 
4032,3024,2167,23.08143197,0.969728972,1611,233,45,19.861018,0.969728972,0.147167814,3.777534227,3.676188279,0.530842813,4824.825601,67.5,90.45,1,1,4.50 
1000,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
4928,3264,7,756.9642857,185.8918392,7,0,0,756.9642857,185.8918392,0,17.06806027,0,0,0,818.1,1034.1,511.65,618.3,1.00 
1843,1060,35,105.7421875,27.23896341,29,3,0,98.10689655,27.23896341,0.09375,27.88185299,8.987142857,0,0,149.85,195.75,60.75,70.2,2.00 
1620,1080,237,43.90474684,3.392763158,79,32,47,41.16455696,3.392763158,0.5,7.077245733,8.07721519,10.97780488,488.1908572,140,140,3,4,3.50 
3840,2160,609,19.80050916,1.858637787,373,38,80,17.12184987,1.858637787,0.240325866,6.45944565,2.181461412,1.843922942,2811.068566,308.88,293.76,1,1,3.00 
1000,750,92,23.69810127,3.106871795,66,11,2,20.26893939,3.106871795,0.164556962,11.00889067,3.653804348,0.372222222,665.1486519,43.2,56.7,10,10,1.50 
1200,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
1920,1080,29,42.39482759,21.59482759,29,0,0,42.39482759,21.59482759,0,29.27078165,0,0,0,45.9,54,36,36,1.50 
1620,1080,1488,14.33008637,0.48024302,596,161,285,11.23481544,0.48024302,0.428023033,5.487991902,2.434173387,2.785455916,2191.05193,109.35,141.75,7,6,4.00 
1350,1800,104,65.61769231,9.707884615,26,13,26,57.34038462,9.707884615,0.6,16.07468558,21.44423077,27.44505495,758.6660378,289.8,298.8,12.15,14.85,3.50 
1920,1080,213,12.34676617,3.415789474,189,8,4,11.1531746,3.415789474,0.059701493,13.47733686,0.50657277,0.202195122,3760.837025,75.025,105.3,2,2,2.00 
3500,2333,328,107.3556502,4.573404311,318,2,3,107.5507075,4.573404311,0.015479876,4.105415837,0.868445122,0.763803681,1727.47942,124.2,168.75,73,42,4.50 
5184,3091,871,14.1966325,2.796789759,495,110,78,12.20454545,2.796789759,0.275256223,19.38303271,2.573708381,1.078843627,11688.47614,40.5,48.6,2,1,2.00 
2048,1366,107,36.08,8.418353042,37,5,30,50.25,8.418353042,0.486111111,13.27804236,2.574299065,13.04313725,769.4061662,59.4,90.45,12.58,9.86,2.00 
4000,3000,62,56.64868421,23.9400463,14,11,13,50.36785714,23.9400463,0.631578947,27.96471537,12.04112903,18.71470588,906.2295673,109.35,141.75,14,14,2.00 
6000,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
3264,2448,37,31.62702703,15.41027027,37,0,0,31.62702703,15.41027027,0,61.70991284,0,0,0,32.4,40.5,27,27,2.00 
1620,1080,739,16.55311231,0.691262136,739,0,0,16.55311231,0.691262136,0,3.05864142,0,0,0,17.55,22.95,10,11,3.50 
2277,1519,266,19.78212851,2.04903012,232,17,0,18.82844828,2.04903012,0.068273092,9.170225057,1.309398496,0,0,27,37.8,11,11,2.50 
2500,1846,6,441.6583333,55.29448064,6,0,0,441.6583333,55.29448064,0,9.60127488,0,0,0,457.65,552.15,346.95,409.05,1.00 
3264,2448,547,43.34279176,2.069636804,327,58,52,34.08455657,2.069636804,0.251716247,4.596062277,4.387111517,3.605521472,2042.896718,216,361.8,11,12,2.50 
5761,2885,78,135.825641,22.03367971,78,0,0,135.825641,22.03367971,0,11.59913194,0,0,0,137.7,172.8,89.1,102.6,2.00 
5000,2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
5184,3456,27,309.71112,78.9408,23,2,0,293.3673913,78.9408,0.08,6.431630972,27.80888889,0,0,345.6,511.488,211.95,209.25,1.50 
4000,3000,79,85.809375,22.42953125,17,5,26,64.02941176,22.42953125,0.645833333,42.12646058,13.10696203,13.82837838,2002.958703,326.7,463.05,17.55,28.35,1.50 
6720,4381,525,88.48684123,5.300363248,193,52,114,76.65751295,5.300363248,0.462395543,10.1765907,12.71866667,23.20271882,1599.535577,736.008,744.77,4,4,3.50 
1620,1080,144,24.18865248,3.251978417,138,3,0,23.8634058,3.251978417,0.021276596,13.86815413,0.73125,0,0,22.95,40.5,10.8,14.85,2.00 
2500,1572,1096,34.29136009,1.082519641,698,151,48,29.39219198,1.082519641,0.221850613,3.26314696,6.781386861,2.915714286,3204.378826,64.8,87.75,13,13,4.00 
4256,2832,61,170.8488571,33.86265669,9,8,18,159.7824444,33.86265669,0.742857143,11.27489929,41.00901639,86.01932075,468.2346957,468.45,729,19,19,1.50 
5512,3350,1364,57.88511743,2.143908527,850,176,81,48.54714706,2.143908527,0.232158988,3.333373656,16.01733871,3.224789562,2651.920827,153.9,198.45,23,13,4.50 
4032,2240,129,43.60580357,9.575,95,14,3,39.53315789,9.575,0.151785714,15.68656835,6.824806202,1.32173913,984.1902515,60.75,114.75,6,6,2.50 
5760,3840,187,130.1114286,10.71638894,163,12,0,123.9785276,10.71638894,0.068571429,9.228778789,13.97326203,0,0,229,230,74.25,76.95,2.00 
1600,1066,141,65.52216495,6.706546392,53,20,24,61.66226415,6.706546392,0.453608247,11.57934394,9.763475177,13.96033058,832.5352552,147.15,195.75,12,12,3.50 
3165,2110,1164,20.65799551,1.03159481,616,119,155,16.21103896,1.03159481,0.307865169,8.068492614,1.019201031,2.348851675,5229.041119,110.67,143.344,2,1,2.50 
3000,2000,8,199.96875,95.71759987,8,0,0,199.96875,95.71759987,0,29.20971124,0,0,0,164.7,222.75,125.55,170.1,1.00 
1620,1080,97,32.42352941,4.772523937,73,6,6,30.83287671,4.772523937,0.141176471,19.13003386,3.632474227,1.952197802,902.0112697,81,116.1,12,12,2.00 
5511,3674,1301,63.30678988,1.86644801,1269,5,11,63.47941292,1.86644801,0.012451362,2.822203948,0.337240584,0.409722222,4266.200871,85.05,105.3,40,21,5.00 
2048,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
4000,3000,118,21.37068966,14.1357549,56,9,22,17.88839286,14.1357549,0.356321839,98.43724945,4.713559322,5.413761468,6733.879594,114,126,2,2,1.50 
4000,3000,422,65.70859375,3.826041667,218,43,59,55.99770642,3.826041667,0.31875,5.931185042,6.198104265,10.9091029,1600.767913,300,306,20,20,3.00 
1000,750,432,12.91864407,0.655837629,394,15,4,12.70545685,0.655837629,0.046004843,6.105362621,0.571064815,0.112470024,1067.151435,18.9,28.35,2,1,2.50 
3500,2333,34,268.8014706,20.95631364,34,0,0,268.8014706,20.95631364,0,6.535124895,0,0,0,292.95,395.55,163.35,178.2,2.00 
3840,2160,352,43.63736842,4.233096085,218,25,42,45.69793578,4.233096085,0.235087719,11.65657016,3.650142045,6.175076453,2624.158189,110,111,2,1,3.00 
2049,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
5610,3137,417,47.75372024,5.14375502,255,60,21,39.17372549,5.14375502,0.241071429,8.810500026,11.65467626,2.828011204,2333.311244,162,161,14.85,18.9,2.50 
3648,5472,319,108.4306694,7.156090909,171,33,41,91.34093567,7.156090909,0.302040816,10.56301117,8.889655172,8.866258741,1755.301701,552.672,759.608,2,2,4.50 
4836,3256,403,88.45334615,5.682153226,221,54,37,66.69419005,5.682153226,0.291666667,9.578643723,9.215369727,9.264143266,2708.87774,527.472,467.864,11,11,3.00 
3861,2574,668,48.62673031,2.765512976,170,78,171,42.13058824,2.765512976,0.594272076,3.612195611,7.245134731,41.80194915,1474.433873,225.45,279.45,2,2,3.50 
1600,1066,170,91.825,3.208659402,64,22,31,86.578125,3.208659402,0.452991453,4.755453022,16.67882353,19.94966216,488.9413462,205.2,274.45,1,2,4.00 
1000,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
2160,1620,152,45.63571429,4.786782873,128,7,5,44.80117188,4.786782873,0.085714286,6.970657396,2.637828947,1.714137931,1005.845097,108,117.45,14,15,4.00 
4640,3480,309,23.61433962,9.380688679,221,32,12,21.7479638,9.380688679,0.166037736,26.9112496,2.846440129,0.774909747,4941.357593,83.7,93.15,2,2,2.00 
7360,4912,221,158.7129121,11.84499074,143,20,19,141.3748252,11.84499074,0.214285714,7.077849233,33.4280543,14.77462687,1340.267535,391.5,583.2,35,35,4.00 
2144,1424,368,25.91060071,1.709969916,198,40,45,23.22525253,1.709969916,0.300353357,6.243072213,6.007201087,3.207317073,906.682588,97.2,206.55,1,1,2.50 
1880,1160,305,20.14420814,2.841897081,137,37,47,13.91591241,2.841897081,0.380090498,18.91698294,2.142295082,2.065298507,2457.960974,174,191.4,5,5,2.00 
3968,2976,270,87.16951673,6.454176245,268,1,0,87.0011194,6.454176245,0.003717472,5.200355399,0.49,0,0,99.9,132.3,55,55,3.00 
1614,1076,116,63.03092105,5.850302554,112,0,2,63.6890625,5.850302554,0.01754386,9.230587813,0,0.768103448,0,64.8,90.45,44.55,25.5,3.50 
800,600,83,21.8943662,4.216612443,59,8,4,19.55084746,4.216612443,0.169014085,13.24381056,3.204216867,0.774,679.0145363,51.3,56.7,4,4,3.00 
2861,2288,439,47.14679861,3.254635781,137,40,111,39.72664234,3.254635781,0.524305556,10.65705597,15.68824601,11.81566416,1301.67719,411.84,430.144,2,2,4.00 
4000,3000,323,40.74039409,6.884892055,83,55,65,37.69759036,6.884892055,0.591133005,16.62767505,10.58266254,7.797761194,3473.321632,54,91.8,7,7,3.00 
4187,3140,238,88.30986842,8.074622222,66,26,60,74.49924242,8.074622222,0.565789474,10.6193502,13.37521008,31.13278302,1411.152762,372.6,546.75,6,6,3.00 
4032,3024,13166,10.84284463,0.212987033,8524,1121,1200,10.30091506,0.212987033,0.214015675,1.327019313,1.03865259,1.022665006,14941.51595,31.05,58.05,1,1,3.00 
5472,3648,136,75.34761905,17.252,74,12,19,75.80743243,17.252,0.295238095,8.702717471,6.75,5.791935484,1279.985986,162,197.1,18.9,22.95,2.50 
3968,2976,118,62.8490566,11.7676,94,11,1,54.05159574,11.7676,0.113207547,16.5511692,9.578813559,1.059813084,1218.496658,180.625,226.8,37.8,25.25,2.50 
1152,1152,265,33.21197479,1.679060356,211,25,2,30.56327014,1.679060356,0.113445378,4.286654939,5.140188679,0.30375,992.4646181,58.05,75.6,12.15,14.85,3.50 
2048,1027,72,42.275,7.82726817,72,0,0,42.275,7.82726817,0,5.969153546,0,0,0,37.8,59.4,29,28,2.50 
2364,2848,625,27.75797342,1.866033391,579,23,0,26.54827288,1.866033391,0.03820598,5.882194967,1.1492,0,0,49.95,81,19,18,3.00 
1776,1184,644,10.08020186,1.072936097,644,0,0,10.08020186,1.072936097,0,8.717052975,0,0,0,12.15,14.85,5.4,6.75,3.00 
1600,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
1091,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
3840,2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00 
4640,3480,62,104.8065909,29.27965909,26,9,9,95.29038462,29.27965909,0.409090909,18.58311258,15.11129032,13.48924528,541.8700038,229.68,316.68,5,6,2.00 
2386,3579,61,157.5698,17.81895833,19,9,12,154.992,17.81895833,0.525,13.61104369,21.87219672,27.74607692,581.6295258,370.116,457.728,41.124,37.548,3.50 
4288,2848,135,121.9081176,13.92686275,35,15,35,110.9014286,13.92686275,0.588235294,11.63778572,10.34666667,26.79,878.6913125,586.688,586.688,7,8,3.00 
1620,1080,580,17.99947917,1.148491379,380,83,17,14.23236842,1.148491379,0.208333333,9.016489894,2.317413793,0.514084507,2787.145111,55,56,7,6,3.50 
3790,2526,9763,18.40996531,0.187788154,6955,448,956,19.18609633,0.187788154,0.167962675,1.02488098,0.934743419,1.40466452,6356.8763,42,43,1,1,4.50 
